Datetime,Open,High,Low,Close,Volume
2026-02-12 15:49:00-05:00,612.2,612.23,612.19,612.13,465367
2026-02-12 15:50:00-05:00,612.42,612.49,612.21,612.42,385300
2026-02-12 15:51:00-05:00,612.45,612.62,612.42,612.38,383262
2026-02-12 15:52:00-05:00,612.6,612.63,612.55,612.69,156992
2026-02-12 15:53:00-05:00,612.38,612.45,612.34,612.29,223687
2026-02-12 15:54:00-05:00,611.99,612.08,611.92,611.93,1758417
2026-02-12 15:55:00-05:00,611.82,611.89,611.79,611.86,321640
2026-02-13 09:26:00-05:00,597.79,598.01,597.53,597.78,314032
2026-02-13 09:27:00-05:00,597.68,597.83,597.54,597.57,344167
2026-02-13 09:28:00-05:00,597.58,597.65,597.5,597.54,287055
2026-02-13 09:29:00-05:00,597.51,597.59,597.49,597.46,487220
2026-02-13 09:30:00-05:00,597.74,597.86,597.55,597.69,492217
2026-02-13 09:31:00-05:00,597.8,598.09,597.64,597.71,569455
2026-02-13 09:32:00-05:00,597.54,597.74,597.45,597.41,268120
2026-02-13 09:33:00-05:00,597.48,597.51,597.4,597.39,202145
2026-02-13 09:34:00-05:00,597.57,597.69,597.38,597.57,698747
2026-02-13 09:35:00-05:00,597.77,597.77,597.46,597.83,377115
2026-02-13 09:36:00-05:00,597.61,597.66,597.59,597.71,95465
2026-02-13 09:37:00-05:00,597.45,597.52,597.44,597.48,763065
2026-02-13 09:38:00-05:00,597.42,597.53,597.32,597.46,159462
2026-02-13 09:39:00-05:00,597.23,597.38,597.21,597.23,561490
2026-02-13 09:40:00-05:00,596.92,597.02,596.84,596.99,442242
2026-02-13 09:41:00-05:00,597.0,597.12,596.9,596.86,428372
2026-02-13 09:42:00-05:00,597.31,597.36,597.16,597.38,184607
2026-02-13 09:43:00-05:00,597.72,597.87,597.62,597.62,407112
2026-02-13 09:44:00-05:00,597.81,597.91,597.74,597.71,728867
2026-02-13 09:45:00-05:00,597.55,597.57,597.55,597.6,284360
2026-02-13 09:46:00-05:00,597.66,597.76,597.64,597.63,549947
2026-02-13 09:47:00-05:00,598.04,598.13,597.78,597.95,414045
2026-02-13 09:48:00-05:00,598.29,598.31,598.19,598.31,750292
2026-02-13 09:49:00-05:00,598.2,598.31,598.2,598.07,573330
2026-02-13 09:50:00-05:00,598.29,598.37,598.09,598.3,555615
2026-02-13 09:51:00-05:00,598.39,598.51,598.19,598.41,1101270
2026-02-13 09:52:00-05:00,598.69,598.75,598.59,598.71,415297
2026-02-13 09:53:00-05:00,598.63,598.69,598.59,598.66,246997
2026-02-13 09:54:00-05:00,598.8,598.82,598.66,598.82,221367
2026-02-13 09:55:00-05:00,598.6,598.73,598.52,598.57,254042
2026-02-13 09:56:00-05:00,598.58,598.68,598.54,598.64,73657
2026-02-13 09:57:00-05:00,598.44,598.45,598.39,598.51,179836
2026-02-13 09:58:00-05:00,598.54,598.64,598.28,598.53,179362
2026-02-13 09:59:00-05:00,598.73,598.76,598.68,598.71,565854
2026-02-13 10:00:00-05:00,598.69,598.7,598.56,598.57,76629
2026-02-13 10:01:00-05:00,598.6,598.8,598.55,598.55,209242
2026-02-13 10:02:00-05:00,598.36,598.37,598.26,598.41,69738
2026-02-13 10:03:00-05:00,598.53,598.64,598.38,598.5,489435
2026-02-13 10:04:00-05:00,598.56,598.61,598.56,598.48,350261
2026-02-13 10:05:00-05:00,598.43,598.59,598.31,598.48,135731
2026-02-13 10:06:00-05:00,598.51,598.69,598.5,598.67,271798
2026-02-13 10:07:00-05:00,598.63,598.64,598.55,598.78,135585
2026-02-13 10:08:00-05:00,598.69,598.72,598.59,598.74,281703
2026-02-13 10:09:00-05:00,598.62,598.69,598.44,598.64,178525
2026-02-13 10:10:00-05:00,598.95,599.04,598.79,598.87,104014
2026-02-13 10:11:00-05:00,599.21,599.39,599.17,599.21,299733
2026-02-13 10:12:00-05:00,599.21,599.25,599.17,599.23,75064
2026-02-13 10:13:00-05:00,599.23,599.32,599.21,599.17,150038
2026-02-13 10:14:00-05:00,599.26,599.35,599.12,599.28,170031
2026-02-13 10:15:00-05:00,599.16,599.23,599.13,599.18,92345
2026-02-13 10:16:00-05:00,599.02,599.15,598.74,599.05,105833
2026-02-13 10:17:00-05:00,598.91,599.04,598.76,598.86,206962
2026-02-13 10:18:00-05:00,598.9,599.02,598.8,598.93,107099
2026-02-13 10:19:00-05:00,598.86,598.88,598.84,598.87,111200
2026-02-13 10:20:00-05:00,599.16,599.26,599.02,599.11,344224
2026-02-13 10:21:00-05:00,598.93,598.96,598.86,598.93,414281
2026-02-13 10:22:00-05:00,598.81,598.95,598.68,598.81,122321
2026-02-13 10:23:00-05:00,599.01,599.06,599.0,599.05,161412
2026-02-13 10:24:00-05:00,599.14,599.17,599.13,599.05,135145
2026-02-13 10:25:00-05:00,599.21,599.44,599.11,599.16,110578
2026-02-13 10:26:00-05:00,599.37,599.42,599.35,599.38,102846
2026-02-13 10:27:00-05:00,599.12,599.14,599.01,599.03,87064
2026-02-13 10:28:00-05:00,599.43,599.5,599.29,599.42,150693
2026-02-13 10:29:00-05:00,599.54,599.64,599.52,599.46,134491
2026-02-13 10:30:00-05:00,599.63,599.66,599.61,599.72,88869
2026-02-13 10:31:00-05:00,599.82,599.93,599.78,599.93,68556
2026-02-13 10:32:00-05:00,599.84,599.93,599.79,599.83,291723
2026-02-13 10:33:00-05:00,600.1,600.23,599.97,600.15,116204
2026-02-13 10:34:00-05:00,599.64,599.66,599.47,599.62,128248
2026-02-13 10:35:00-05:00,599.61,599.67,599.48,599.72,511936
2026-02-13 10:36:00-05:00,599.43,599.62,599.38,599.43,173614
2026-02-13 10:37:00-05:00,599.34,599.46,599.33,599.27,128248
2026-02-13 10:38:00-05:00,599.22,599.41,599.21,599.2,89470
2026-02-13 10:39:00-05:00,599.5,599.64,599.49,599.61,155820
2026-02-13 10:40:00-05:00,599.62,599.66,599.45,599.67,198181
2026-02-13 10:41:00-05:00,599.54,599.58,599.5,599.39,148447
2026-02-13 10:42:00-05:00,599.54,599.65,599.46,599.49,167085
2026-02-13 10:43:00-05:00,599.64,599.66,599.52,599.69,316879
2026-02-13 10:44:00-05:00,599.56,599.62,599.5,599.46,224392
2026-02-13 10:45:00-05:00,599.78,599.85,599.74,599.8,608614
2026-02-13 10:46:00-05:00,599.75,600.01,599.58,599.69,83066
2026-02-13 10:47:00-05:00,599.72,599.89,599.63,599.74,150404
2026-02-13 10:48:00-05:00,599.65,599.67,599.64,599.71,264179
2026-02-13 10:49:00-05:00,599.78,599.82,599.69,599.71,155440
2026-02-13 10:50:00-05:00,599.74,599.75,599.63,599.67,148484
2026-02-13 10:51:00-05:00,599.79,599.81,599.77,599.85,257799
2026-02-13 10:52:00-05:00,599.72,599.8,599.6,599.81,230823
2026-02-13 10:53:00-05:00,599.71,599.73,599.53,599.73,209562
2026-02-13 10:54:00-05:00,599.53,599.61,599.42,599.51,92317
2026-02-13 10:55:00-05:00,599.46,599.49,599.29,599.53,262868
2026-02-13 10:56:00-05:00,599.15,599.27,599.06,599.15,249817
2026-02-13 10:57:00-05:00,599.2,599.22,599.05,599.24,87571
2026-02-13 10:58:00-05:00,599.44,599.52,599.16,599.49,124932
2026-02-13 10:59:00-05:00,599.46,599.61,599.46,599.54,134062
2026-02-13 11:00:00-05:00,599.41,599.58,599.35,599.5,221796
2026-02-13 11:01:00-05:00,599.47,599.63,599.31,599.46,130400
2026-02-13 11:02:00-05:00,599.49,599.5,599.41,599.5,130300
2026-02-13 11:03:00-05:00,599.53,599.64,599.52,599.52,151474
2026-02-13 11:04:00-05:00,599.58,599.59,599.53,599.51,307539
2026-02-13 11:05:00-05:00,599.49,599.82,599.37,599.53,82712
2026-02-13 11:06:00-05:00,599.16,599.19,598.9,599.04,75171
2026-02-13 11:07:00-05:00,598.93,599.04,598.8,598.97,125958
2026-02-13 11:08:00-05:00,599.23,599.44,599.2,599.18,51496
2026-02-13 11:09:00-05:00,599.2,599.23,599.17,599.27,284772
2026-02-13 11:10:00-05:00,599.21,599.34,599.17,599.26,168089
2026-02-13 11:11:00-05:00,599.27,599.51,599.09,599.26,125795
2026-02-13 11:12:00-05:00,599.39,599.54,599.39,599.44,79928
2026-02-13 11:13:00-05:00,599.57,599.8,599.57,599.53,73491
2026-02-13 11:14:00-05:00,599.46,599.55,599.44,599.51,85579
2026-02-13 11:15:00-05:00,599.24,599.28,599.15,599.27,135558
2026-02-13 11:16:00-05:00,599.38,599.54,599.37,599.36,189704
2026-02-13 11:17:00-05:00,599.46,599.52,599.45,599.48,66047
2026-02-13 11:18:00-05:00,599.58,599.66,599.42,599.61,340421
2026-02-13 11:19:00-05:00,599.58,599.72,599.48,599.59,312167
2026-02-13 11:20:00-05:00,599.53,599.59,599.43,599.61,344697
2026-02-13 11:21:00-05:00,599.49,599.57,599.18,599.41,77591
2026-02-13 11:22:00-05:00,599.57,599.61,599.41,599.6,141409
2026-02-13 11:23:00-05:00,599.71,599.94,599.7,599.76,81497
2026-02-13 11:24:00-05:00,599.9,600.01,599.81,599.77,129232
2026-02-13 11:25:00-05:00,600.01,600.04,599.89,599.97,93976
2026-02-13 11:26:00-05:00,599.79,599.91,599.65,599.75,267797
2026-02-13 11:27:00-05:00,599.86,599.91,599.71,599.9,149619
2026-02-13 11:28:00-05:00,599.69,599.79,599.59,599.72,127836
2026-02-13 11:29:00-05:00,599.62,599.63,599.59,599.48,173630
2026-02-13 11:30:00-05:00,599.34,599.42,599.22,599.33,103234
2026-02-13 11:31:00-05:00,599.45,599.53,599.21,599.43,104503
2026-02-13 11:32:00-05:00,599.63,599.93,599.6,599.65,80540
2026-02-13 11:33:00-05:00,599.91,599.93,599.81,599.95,262760
2026-02-13 11:34:00-05:00,599.78,599.83,599.66,599.78,293885
2026-02-13 11:35:00-05:00,599.77,599.92,599.62,599.69,202660
2026-02-13 11:36:00-05:00,600.01,600.04,599.86,599.94,208085
2026-02-13 11:37:00-05:00,600.32,600.51,600.22,600.3,111213
2026-02-13 11:38:00-05:00,600.4,600.48,600.2,600.24,174933
2026-02-13 11:39:00-05:00,600.51,600.56,600.5,600.56,135359
2026-02-13 11:40:00-05:00,600.77,600.8,600.73,600.77,159425
2026-02-13 11:41:00-05:00,600.68,600.75,600.62,600.75,351589
2026-02-13 11:42:00-05:00,600.61,600.71,600.49,600.58,230490
2026-02-13 11:43:00-05:00,600.48,600.51,600.15,600.47,67813
2026-02-13 11:44:00-05:00,600.54,600.59,600.35,600.57,108126
2026-02-13 11:45:00-05:00,600.7,600.71,600.56,600.66,198530
2026-02-13 11:46:00-05:00,600.71,600.88,600.69,600.75,283807
2026-02-13 11:47:00-05:00,601.01,601.05,600.85,601.1,147760
2026-02-13 11:48:00-05:00,601.07,601.15,600.89,601.08,147751
2026-02-13 11:49:00-05:00,601.35,601.37,601.19,601.32,475205
2026-02-13 11:50:00-05:00,601.44,601.58,601.36,601.45,98328
2026-02-13 11:51:00-05:00,601.17,601.2,601.14,601.08,142204
2026-02-13 11:52:00-05:00,601.51,601.52,601.34,601.46,142911
2026-02-13 11:53:00-05:00,601.62,601.64,601.47,601.58,339385
2026-02-13 11:54:00-05:00,601.34,601.5,601.28,601.23,120100
2026-02-13 11:55:00-05:00,601.71,601.86,601.7,601.73,256866
2026-02-13 11:56:00-05:00,601.75,601.96,601.66,601.71,178778
2026-02-13 11:57:00-05:00,601.85,601.93,601.73,601.98,88160
2026-02-13 11:58:00-05:00,602.04,602.04,601.91,601.96,531099
2026-02-13 11:59:00-05:00,602.06,602.35,602.04,602.06,195379
2026-02-13 12:00:00-05:00,602.0,602.24,601.95,601.96,336959
2026-02-13 12:01:00-05:00,602.13,602.32,602.08,602.09,133693
2026-02-13 12:02:00-05:00,602.05,602.1,602.01,602.03,84450
2026-02-13 12:03:00-05:00,602.1,602.24,601.89,602.06,106218
2026-02-13 12:04:00-05:00,601.99,602.2,601.92,602.05,101895
2026-02-13 12:05:00-05:00,602.08,602.11,602.04,602.1,111892
2026-02-13 12:06:00-05:00,602.04,602.26,601.89,602.03,350837
2026-02-13 12:07:00-05:00,602.15,602.25,602.07,601.99,250728
2026-02-13 12:08:00-05:00,602.08,602.19,601.93,602.1,146169
2026-02-13 12:09:00-05:00,602.26,602.29,602.18,602.27,195733
2026-02-13 12:10:00-05:00,602.49,602.58,602.49,602.45,103919
2026-02-13 12:11:00-05:00,602.45,602.49,602.42,602.45,232719
2026-02-13 12:12:00-05:00,602.51,602.53,602.45,602.41,102467
2026-02-13 12:13:00-05:00,602.44,602.5,602.36,602.47,144508
2026-02-13 12:14:00-05:00,602.6,602.73,602.48,602.53,285979
2026-02-13 12:15:00-05:00,602.51,602.65,602.49,602.42,53643
2026-02-13 12:16:00-05:00,602.52,602.66,602.47,602.61,165412
2026-02-13 12:17:00-05:00,602.53,602.66,602.36,602.55,333418
2026-02-13 12:18:00-05:00,602.23,602.29,602.11,602.34,156289
2026-02-13 12:19:00-05:00,602.45,602.52,602.32,602.3,192275
2026-02-13 12:20:00-05:00,602.42,602.56,602.32,602.35,145548
2026-02-13 12:21:00-05:00,602.8,603.0,602.69,602.76,175193
2026-02-13 12:22:00-05:00,602.97,603.03,602.87,603.15,192136
2026-02-13 12:23:00-05:00,602.84,603.05,602.8,602.75,74310
2026-02-13 12:24:00-05:00,602.72,602.83,602.61,602.69,210893
2026-02-13 12:25:00-05:00,602.75,602.86,602.66,602.77,142589
2026-02-13 12:26:00-05:00,602.46,602.74,602.42,602.58,208148
2026-02-13 12:27:00-05:00,602.55,602.64,602.52,602.65,188832
2026-02-13 12:28:00-05:00,602.22,602.27,601.96,602.32,187403
2026-02-13 12:29:00-05:00,602.17,602.17,602.16,602.1,53701
2026-02-13 12:30:00-05:00,602.03,602.13,601.92,602.08,191380
2026-02-13 12:31:00-05:00,602.06,602.21,602.06,602.04,167532
2026-02-13 12:32:00-05:00,602.24,602.29,602.13,602.18,92403
2026-02-13 12:33:00-05:00,602.43,602.44,602.37,602.39,253984
2026-02-13 12:34:00-05:00,602.45,602.62,602.27,602.44,357252
2026-02-13 12:35:00-05:00,602.73,602.85,602.63,602.84,50250
2026-02-13 12:36:00-05:00,602.64,602.65,602.53,602.62,230402
2026-02-13 12:37:00-05:00,602.46,602.52,602.29,602.34,107076
2026-02-13 12:38:00-05:00,602.27,602.29,602.03,602.27,77608
2026-02-13 12:39:00-05:00,602.23,602.47,602.01,602.26,105454
2026-02-13 12:40:00-05:00,602.42,602.5,602.24,602.41,161757
2026-02-13 12:41:00-05:00,602.41,602.46,602.31,602.41,91491
2026-02-13 12:42:00-05:00,602.54,602.68,602.42,602.5,67155
2026-02-13 12:43:00-05:00,602.55,602.63,602.48,602.5,414793
2026-02-13 12:44:00-05:00,603.05,603.1,603.04,603.2,206513
2026-02-13 12:45:00-05:00,602.93,603.07,602.84,602.83,165391
2026-02-13 12:46:00-05:00,603.0,603.2,602.98,602.96,140597
2026-02-13 12:47:00-05:00,603.22,603.32,603.0,603.23,427915
2026-02-13 12:48:00-05:00,603.28,603.4,603.14,603.24,108771
2026-02-13 12:49:00-05:00,603.1,603.15,603.02,603.07,82870
2026-02-13 12:50:00-05:00,602.91,603.02,602.85,602.9,112787
2026-02-13 12:51:00-05:00,602.68,602.7,602.67,602.67,113042
2026-02-13 12:52:00-05:00,602.77,602.87,602.59,602.73,401429
2026-02-13 12:53:00-05:00,602.81,602.94,602.39,602.84,87356
2026-02-13 12:54:00-05:00,602.75,602.81,602.66,602.74,92704
2026-02-13 12:55:00-05:00,602.54,602.65,602.53,602.51,201031
2026-02-13 12:56:00-05:00,602.53,602.57,602.39,602.48,136080
2026-02-13 12:57:00-05:00,602.43,602.69,602.27,602.5,115465
2026-02-13 12:58:00-05:00,602.68,602.84,602.55,602.79,585517
2026-02-13 12:59:00-05:00,602.74,602.77,602.66,602.7,202030
2026-02-13 13:00:00-05:00,602.43,602.59,602.43,602.43,92453
2026-02-13 13:01:00-05:00,602.3,602.39,602.19,602.3,184193
2026-02-13 13:02:00-05:00,602.51,602.57,602.34,602.49,129323
2026-02-13 13:03:00-05:00,602.34,602.39,602.22,602.4,311761
2026-02-13 13:04:00-05:00,602.07,602.2,601.85,602.05,255010
2026-02-13 13:05:00-05:00,602.26,602.42,602.12,602.22,78238
2026-02-13 13:06:00-05:00,602.14,602.35,602.13,602.3,401532
2026-02-13 13:07:00-05:00,602.21,602.35,602.19,602.19,208864
2026-02-13 13:08:00-05:00,602.31,602.37,602.24,602.3,156569
2026-02-13 13:09:00-05:00,602.52,602.64,602.51,602.59,423370
2026-02-13 13:10:00-05:00,602.82,602.82,602.78,602.91,268637
2026-02-13 13:11:00-05:00,602.52,602.68,602.37,602.48,141712
2026-02-13 13:12:00-05:00,602.36,602.42,602.19,602.35,463030
2026-02-13 13:13:00-05:00,602.4,602.47,602.29,602.47,261174
2026-02-13 13:14:00-05:00,602.35,602.38,602.26,602.35,125029
2026-02-13 13:15:00-05:00,602.48,602.57,602.26,602.46,232669
2026-02-13 13:16:00-05:00,602.66,602.76,602.47,602.74,320208
2026-02-13 13:17:00-05:00,602.98,603.02,602.98,603.03,251804
2026-02-13 13:18:00-05:00,602.98,603.03,602.98,603.06,106195
2026-02-13 13:19:00-05:00,603.05,603.3,602.86,603.05,123205
2026-02-13 13:20:00-05:00,603.31,603.36,603.28,603.24,92629
2026-02-13 13:21:00-05:00,603.43,603.59,603.37,603.37,209077
2026-02-13 13:22:00-05:00,603.78,603.93,603.59,603.64,102110
2026-02-13 13:23:00-05:00,603.69,603.79,603.64,603.6,204924
2026-02-13 13:24:00-05:00,603.89,603.96,603.89,603.82,155369
2026-02-13 13:25:00-05:00,603.74,603.86,603.69,603.76,275137
2026-02-13 13:26:00-05:00,603.82,604.03,603.79,603.94,160541
2026-02-13 13:27:00-05:00,604.01,604.19,603.93,604.01,114045
2026-02-13 13:28:00-05:00,604.1,604.22,604.06,604.2,146842
2026-02-13 13:29:00-05:00,603.78,603.93,603.67,603.85,81957
2026-02-13 13:30:00-05:00,603.97,604.12,603.87,604.01,455851
2026-02-13 13:31:00-05:00,604.0,604.04,603.85,603.96,110228
2026-02-13 13:32:00-05:00,604.0,604.25,603.98,604.0,63382
2026-02-13 13:33:00-05:00,604.21,604.27,604.01,604.28,78413
2026-02-13 13:34:00-05:00,604.39,604.59,604.06,604.33,157649
2026-02-13 13:35:00-05:00,604.19,604.21,604.17,604.17,171325
2026-02-13 13:36:00-05:00,604.36,604.4,604.12,604.21,151042
2026-02-13 13:37:00-05:00,604.47,604.59,604.46,604.42,313965
2026-02-13 13:38:00-05:00,604.72,604.77,604.51,604.67,135594
2026-02-13 13:39:00-05:00,604.9,604.95,604.8,604.9,128165
2026-02-13 13:40:00-05:00,605.2,605.43,605.19,605.21,222448
2026-02-13 13:41:00-05:00,605.49,605.5,605.47,605.5,218855
2026-02-13 13:42:00-05:00,605.47,605.53,605.39,605.44,119899
2026-02-13 13:43:00-05:00,605.77,606.16,605.72,605.67,165567
2026-02-13 13:44:00-05:00,605.88,605.94,605.81,605.96,43221
2026-02-13 13:45:00-05:00,605.8,605.88,605.71,605.84,104993
2026-02-13 13:46:00-05:00,605.78,606.03,605.64,605.73,110467
2026-02-13 13:47:00-05:00,605.76,605.79,605.75,605.68,214064
2026-02-13 13:48:00-05:00,605.68,605.69,605.45,605.74,153751
2026-02-13 13:49:00-05:00,605.74,605.79,605.71,605.77,149610
2026-02-13 13:50:00-05:00,606.04,606.08,605.89,606.01,100469
2026-02-13 13:51:00-05:00,605.96,605.99,605.91,605.9,234423
2026-02-13 13:52:00-05:00,606.01,606.1,605.76,606.0,470154
2026-02-13 13:53:00-05:00,605.7,605.72,605.69,605.76,156225
2026-02-13 13:54:00-05:00,605.88,605.92,605.83,605.99,154480
2026-02-13 13:55:00-05:00,605.66,605.68,605.66,605.61,244419
2026-02-13 13:56:00-05:00,605.4,605.42,605.36,605.32,342764
2026-02-13 13:57:00-05:00,605.66,605.94,605.61,605.63,85351
2026-02-13 13:58:00-05:00,605.71,605.78,605.64,605.64,354193
2026-02-13 13:59:00-05:00,605.44,605.58,605.17,605.63,146962
2026-02-13 14:00:00-05:00,605.49,605.62,605.48,605.5,158672
2026-02-13 14:01:00-05:00,605.66,605.78,605.45,605.7,183975
2026-02-13 14:02:00-05:00,605.59,605.75,605.56,605.53,186983
2026-02-13 14:03:00-05:00,605.46,605.54,605.4,605.42,106200
2026-02-13 14:04:00-05:00,605.63,605.71,605.62,605.52,163982
2026-02-13 14:05:00-05:00,605.41,605.45,605.32,605.47,276056
2026-02-13 14:06:00-05:00,605.59,605.81,605.58,605.55,225131
2026-02-13 14:07:00-05:00,606.08,606.32,606.08,606.16,197460
2026-02-13 14:08:00-05:00,606.1,606.18,606.0,606.11,169264
2026-02-13 14:09:00-05:00,606.0,606.2,605.97,605.98,255884
2026-02-13 14:10:00-05:00,606.3,606.39,606.17,606.3,157374
2026-02-13 14:11:00-05:00,606.49,606.58,606.32,606.49,435155
2026-02-13 14:12:00-05:00,606.76,606.89,606.63,606.81,274755
2026-02-13 14:13:00-05:00,606.8,607.16,606.72,606.74,119019
2026-02-13 14:14:00-05:00,606.87,606.92,606.77,606.83,95855
2026-02-13 14:15:00-05:00,607.12,607.2,607.05,607.14,129527
2026-02-13 14:16:00-05:00,607.24,607.61,607.12,607.18,333762
2026-02-13 14:17:00-05:00,607.11,607.17,607.02,606.99,182036
2026-02-13 14:18:00-05:00,606.95,607.14,606.84,606.97,303068
2026-02-13 14:19:00-05:00,606.66,606.74,606.65,606.68,129607
2026-02-13 14:20:00-05:00,606.79,606.88,606.65,606.71,199599
2026-02-13 14:21:00-05:00,606.75,607.11,606.66,606.83,532130
2026-02-13 14:22:00-05:00,606.83,606.87,606.83,606.83,68261
2026-02-13 14:23:00-05:00,607.1,607.17,607.05,607.04,249146
2026-02-13 14:24:00-05:00,607.05,607.18,606.95,607.0,85493
2026-02-13 14:25:00-05:00,607.35,607.46,607.34,607.43,126571
2026-02-13 14:26:00-05:00,607.63,607.74,607.6,607.56,144997
2026-02-13 14:27:00-05:00,608.03,608.12,607.95,607.99,276449
2026-02-13 14:28:00-05:00,608.26,608.35,608.05,608.18,128711
2026-02-13 14:29:00-05:00,608.2,608.23,608.2,608.09,133690
2026-02-13 14:30:00-05:00,608.33,608.57,608.27,608.36,220701
2026-02-13 14:31:00-05:00,608.44,608.55,608.39,608.39,139199
2026-02-13 14:32:00-05:00,608.43,608.47,608.39,608.46,190454
2026-02-13 14:33:00-05:00,608.62,608.78,608.61,608.6,84635
2026-02-13 14:34:00-05:00,608.67,608.89,608.5,608.69,174763
2026-02-13 14:35:00-05:00,608.95,609.03,608.88,608.94,154055
2026-02-13 14:36:00-05:00,608.85,609.05,608.8,608.73,230898
2026-02-13 14:37:00-05:00,609.1,609.23,609.09,609.12,145296
2026-02-13 14:38:00-05:00,609.55,609.77,609.46,609.55,103175
2026-02-13 14:39:00-05:00,609.54,609.6,609.54,609.61,92310
2026-02-13 14:40:00-05:00,609.25,609.32,609.21,609.26,90629
2026-02-13 14:41:00-05:00,609.0,609.01,608.83,608.94,204973
2026-02-13 14:42:00-05:00,608.95,608.99,608.86,608.86,158105
2026-02-13 14:43:00-05:00,609.1,609.32,608.76,609.15,170345
2026-02-13 14:44:00-05:00,608.81,608.99,608.72,608.88,127775
2026-02-13 14:45:00-05:00,608.8,608.85,608.74,608.86,95637
2026-02-13 14:46:00-05:00,608.64,608.76,608.53,608.6,237934
2026-02-13 14:47:00-05:00,608.42,608.5,608.42,608.35,90175
2026-02-13 14:48:00-05:00,608.84,608.94,608.8,608.81,135453
2026-02-13 14:49:00-05:00,608.98,609.1,608.95,609.06,87707
2026-02-13 14:50:00-05:00,609.0,609.21,608.72,609.11,179458
2026-02-13 14:51:00-05:00,608.96,608.99,608.93,608.94,123081
2026-02-13 14:52:00-05:00,608.93,609.01,608.78,608.95,204953
2026-02-13 14:53:00-05:00,609.11,609.14,609.01,609.11,120413
2026-02-13 14:54:00-05:00,608.94,609.01,608.88,608.78,470842
2026-02-13 14:55:00-05:00,608.94,609.15,608.93,608.95,237211
2026-02-13 14:56:00-05:00,608.85,609.12,608.82,608.8,110436
2026-02-13 14:57:00-05:00,608.78,609.0,608.49,608.75,181426
2026-02-13 14:58:00-05:00,608.6,608.65,608.38,608.45,143821
2026-02-13 14:59:00-05:00,608.74,608.86,608.55,608.77,177769
2026-02-13 15:00:00-05:00,608.76,608.85,608.63,608.67,133027
2026-02-13 15:01:00-05:00,608.41,608.56,608.33,608.38,170073
2026-02-13 15:02:00-05:00,608.34,608.47,608.29,608.29,56384
2026-02-13 15:03:00-05:00,608.31,608.38,608.3,608.39,242186
2026-02-13 15:04:00-05:00,608.53,608.58,608.52,608.57,99668
2026-02-13 15:05:00-05:00,608.86,608.9,608.62,608.79,75903
2026-02-13 15:06:00-05:00,609.04,609.07,608.88,608.98,161500
2026-02-13 15:07:00-05:00,609.02,609.21,608.88,609.07,264665
2026-02-13 15:08:00-05:00,609.11,609.32,609.07,609.18,88212
2026-02-13 15:09:00-05:00,609.03,609.16,609.02,609.12,118175
2026-02-13 15:10:00-05:00,608.91,609.08,608.65,608.88,160268
2026-02-13 15:11:00-05:00,608.67,608.82,608.59,608.76,160474
2026-02-13 15:12:00-05:00,608.82,608.92,608.69,608.84,244994
2026-02-13 15:13:00-05:00,608.87,608.97,608.79,608.86,111552
2026-02-13 15:14:00-05:00,609.15,609.23,608.96,609.21,96155
2026-02-13 15:15:00-05:00,609.22,609.23,609.16,609.17,207457
2026-02-13 15:16:00-05:00,609.29,609.38,609.18,609.27,118332
2026-02-13 15:17:00-05:00,609.3,609.33,608.85,609.28,108681
2026-02-13 15:18:00-05:00,609.6,609.73,609.58,609.52,343696
2026-02-13 15:19:00-05:00,609.69,609.79,609.63,609.64,108928
2026-02-13 15:20:00-05:00,610.2,610.31,610.07,610.1,208146
2026-02-13 15:21:00-05:00,610.29,610.42,610.19,610.33,263725
2026-02-13 15:22:00-05:00,610.65,610.7,610.51,610.74,135833
2026-02-13 15:23:00-05:00,610.33,610.58,610.32,610.33,130444
2026-02-13 15:24:00-05:00,610.52,610.58,610.29,610.46,452363
2026-02-13 15:25:00-05:00,610.34,610.47,610.29,610.37,157677
2026-02-13 15:26:00-05:00,610.55,610.59,610.37,610.6,55943
2026-02-13 15:27:00-05:00,610.41,610.58,610.39,610.45,290637
2026-02-13 15:28:00-05:00,610.59,610.67,610.46,610.59,319425
2026-02-13 15:29:00-05:00,610.59,610.69,610.35,610.58,480917
2026-02-13 15:30:00-05:00,610.45,610.54,610.43,610.41,67220
2026-02-13 15:31:00-05:00,610.31,610.37,610.21,610.4,365392
2026-02-13 15:32:00-05:00,610.5,610.61,610.44,610.48,533815
2026-02-13 15:33:00-05:00,610.47,610.52,610.4,610.46,858370
2026-02-13 15:34:00-05:00,610.6,610.78,610.47,610.63,201155
2026-02-13 15:35:00-05:00,610.76,610.87,610.63,610.83,292952
2026-02-13 15:36:00-05:00,610.63,610.67,610.44,610.59,397277
2026-02-13 15:37:00-05:00,610.48,610.52,610.32,610.5,359555
2026-02-13 15:38:00-05:00,610.73,610.81,610.64,610.71,733437
2026-02-13 15:39:00-05:00,610.51,610.53,610.34,610.51,441930
2026-02-13 15:40:00-05:00,610.82,610.99,610.66,610.84,181382
2026-02-13 15:41:00-05:00,610.86,611.05,610.83,610.86,332437
2026-02-13 15:42:00-05:00,610.89,611.09,610.56,610.9,527667
2026-02-13 15:43:00-05:00,611.01,611.09,610.99,611.04,296755
2026-02-13 15:44:00-05:00,611.08,611.18,610.91,611.13,471165
2026-02-13 15:45:00-05:00,611.34,611.35,611.3,611.3,610052
2026-02-13 15:46:00-05:00,611.36,611.37,611.24,611.27,1296407
